#,Fraud Instance,Damaged Item,Item Not Avaiable,Item Not In Stock,Product Care Plan,Claim Amount,Registered Online,Age Group,Marital Status,Owns a Vehicle,Accomodation Type,Height (cms)
3710,0,1,0,1,0,$243 ,1,27,In-Relationship,1,Staying with Family,160
3711,0,0,0,1,1,$203 ,0,35,"Unmarried,",0,Staying with Family,164
3712,1,0,0,0,1,$236 ,0,26,"Unmarried,",1,Owns a house,153
3713,0,1,0,1,0,$79 ,0,51,In-Relationship,0,Staying with Family,153
3714,1,1,0,0,0,$161 ,0,25,In-Relationship,1,Staying with Family,175
3715,1,1,0,0,0,$278 ,1,41,"Unmarried,",1,Rented,167
3716,0,1,0,1,0,$257 ,0,37,Married,1,Staying with Family,170
3717,1,0,0,1,0,$262 ,1,18,"Unmarried,",1,Staying with Family,152
3718,1,1,0,0,0,$151 ,0,53,"Unmarried,",0,Owns a house,179
3719,0,0,0,1,1,$298 ,0,44,"Unmarried,",1,Staying with Family,169
3720,0,1,0,0,1,$105 ,1,23,"Unmarried,",0,Staying with Family,166
3721,0,1,0,1,0,$107 ,1,32,"Unmarried,",1,Owns a house,175
3722,0,0,0,1,1,$208 ,0,32,"Unmarried,",1,Owns a house,159
3723,0,1,0,0,1,$300 ,0,42,In-Relationship,0,Rented,181
3724,1,1,0,0,0,$229 ,1,51,Married,1,Staying with Family,163
3725,0,1,0,1,0,$66 ,0,37,Married,0,Owns a house,166
3726,0,1,0,1,0,$172 ,1,20,Married,1,Owns a house,165
3727,1,0,0,1,0,$349 ,1,36,Married,0,Rented,156
3728,0,1,0,0,1,$61 ,0,41,In-Relationship,1,Owns a house,181
3729,0,1,0,1,0,$70 ,1,37,"Unmarried,",0,Staying with Family,188
3730,1,1,0,0,0,$301 ,1,24,"Unmarried,",0,Staying with Family,164
3731,0,1,0,1,0,$71 ,0,31,"Unmarried,",0,Staying with Family,174
3732,1,0,1,0,0,$94 ,0,21,Married,1,Staying with Family,177
3733,0,0,1,1,0,$119 ,1,31,In-Relationship,1,Rented,183
3734,0,1,0,0,1,$273 ,0,21,Married,1,Owns a house,150
3735,0,0,1,1,0,$59 ,1,30,"Unmarried,",0,Owns a house,189
3736,0,1,0,1,0,$206 ,0,27,In-Relationship,1,Staying with Family,165
3737,0,1,0,0,1,$153 ,1,33,Married,0,Owns a house,165
3738,0,1,0,0,1,$37 ,0,52,In-Relationship,1,Staying with Family,169
3739,0,1,0,1,0,$99 ,0,47,In-Relationship,0,Owns a house,165
3740,1,1,0,0,0,$162 ,1,31,Married,0,Owns a house,163
3741,0,0,1,1,0,$79 ,1,32,Married,0,Staying with Family,184
3742,0,0,1,1,0,$132 ,0,45,In-Relationship,1,Owns a house,166
3743,0,1,0,1,0,$265 ,0,21,Married,0,Rented,188
3744,0,0,1,1,0,$181 ,0,42,In-Relationship,1,Rented,162
3745,0,1,0,1,0,$196 ,1,23,In-Relationship,1,Rented,182
3746,1,1,0,0,0,$325 ,0,47,In-Relationship,0,Staying with Family,173
3747,0,0,0,1,1,$203 ,0,24,In-Relationship,0,Staying with Family,183
3748,0,1,0,0,1,$232 ,0,38,In-Relationship,1,Staying with Family,154
3749,0,1,0,1,0,$257 ,0,34,In-Relationship,1,Rented,182
3750,0,1,0,0,1,$108 ,0,29,Married,0,Rented,176
3751,1,0,0,1,0,$148 ,0,24,"Unmarried,",0,Rented,163
3752,1,1,0,0,0,$90 ,1,44,"Unmarried,",0,Staying with Family,186
3753,1,0,0,1,0,$142 ,0,51,Married,1,Staying with Family,176
3754,1,0,0,1,0,$170 ,0,44,Married,0,Owns a house,183
3755,0,0,1,1,0,$100 ,0,22,Married,1,Staying with Family,174
3756,1,0,0,1,0,$35 ,1,34,In-Relationship,0,Rented,183
3757,0,1,0,0,1,$251 ,0,19,Married,0,Staying with Family,164
3758,0,0,1,0,1,$294 ,0,34,Married,0,Staying with Family,181
3759,0,0,0,1,1,$57 ,0,21,In-Relationship,1,Staying with Family,181
3760,1,1,0,0,0,$163 ,1,45,Married,0,Owns a house,165
3761,1,1,0,0,0,$83 ,0,25,Married,1,Owns a house,170
3762,0,0,1,0,1,$305 ,1,33,In-Relationship,1,Owns a house,160
3763,0,1,0,1,0,$238 ,0,32,Married,1,Rented,184
3764,0,1,0,1,0,$258 ,0,22,"Unmarried,",1,Rented,170
3765,1,1,0,0,0,$339 ,1,49,Married,0,Owns a house,171
3766,1,1,0,0,0,$261 ,0,24,In-Relationship,0,Staying with Family,183
3767,0,1,0,1,0,$154 ,0,49,"Unmarried,",1,Staying with Family,177
3768,0,0,1,1,0,$290 ,0,27,"Unmarried,",1,Owns a house,159
3769,1,0,0,1,0,$254 ,1,36,Married,0,Owns a house,185
3770,0,1,0,1,0,$255 ,1,54,In-Relationship,1,Staying with Family,184
3771,1,0,0,1,0,$57 ,1,53,Married,1,Owns a house,166
3772,1,0,0,0,1,$323 ,0,44,"Unmarried,",1,Staying with Family,161
3773,0,1,0,1,0,$293 ,0,31,"Unmarried,",1,Owns a house,152
3774,1,1,0,0,0,$153 ,0,49,In-Relationship,1,Rented,181
3775,0,0,1,1,0,$280 ,0,54,"Unmarried,",0,Owns a house,185
3776,1,0,0,0,1,$328 ,0,49,"Unmarried,",0,Staying with Family,167
3777,0,1,0,0,1,$353 ,1,25,In-Relationship,0,Staying with Family,170
3778,0,1,1,0,0,$159 ,1,30,"Unmarried,",0,Owns a house,174
3779,0,0,0,1,1,$111 ,1,23,In-Relationship,0,Rented,181
3780,1,1,0,0,0,$306 ,1,25,Married,1,Rented,156
3781,0,1,0,0,1,$207 ,1,18,Married,0,Rented,179
3782,1,0,0,1,0,$331 ,1,26,"Unmarried,",0,Owns a house,177
3783,1,0,0,1,0,$86 ,0,38,"Unmarried,",1,Staying with Family,173
3784,1,0,0,0,1,$107 ,0,49,In-Relationship,1,Rented,168
3785,0,1,0,0,1,$93 ,1,22,In-Relationship,1,Rented,159
3786,0,0,1,1,0,$260 ,0,19,Married,1,Staying with Family,182
3787,0,1,0,1,0,$108 ,1,30,Married,1,Rented,153
3788,1,1,0,0,0,$328 ,1,47,In-Relationship,1,Rented,185
3789,0,1,0,1,0,$187 ,0,30,"Unmarried,",1,Rented,164
3790,1,1,0,0,0,$190 ,1,31,Married,0,Rented,186
3791,1,0,1,0,0,$185 ,0,23,Married,1,Staying with Family,151
3792,1,1,0,0,0,$238 ,1,25,In-Relationship,0,Owns a house,188
3793,0,1,0,0,1,$165 ,0,32,Married,1,Rented,180
3794,1,0,0,0,1,$276 ,0,39,In-Relationship,0,Owns a house,159
3795,0,1,0,1,0,$245 ,0,45,"Unmarried,",0,Owns a house,168
3796,0,1,0,1,0,$257 ,1,53,Married,0,Owns a house,156
3797,1,1,0,0,0,$184 ,1,36,Married,1,Staying with Family,166
3798,0,1,0,0,1,$229 ,1,28,"Unmarried,",1,Owns a house,155
3799,0,1,0,1,0,$116 ,0,42,Married,0,Staying with Family,186
3800,0,1,0,1,0,$149 ,1,42,Married,1,Staying with Family,174
3801,0,0,0,1,1,$211 ,0,31,In-Relationship,0,Owns a house,176
3802,1,0,0,1,0,$294 ,1,40,Married,1,Staying with Family,187
3803,0,1,0,0,1,$142 ,1,32,"Unmarried,",1,Staying with Family,172
3804,0,0,1,1,0,$224 ,0,36,In-Relationship,0,Rented,182
3805,0,1,0,1,0,$151 ,0,46,"Unmarried,",1,Owns a house,173
3806,0,1,0,1,0,$165 ,0,25,Married,1,Staying with Family,163
3807,0,0,0,1,1,$140 ,0,49,In-Relationship,0,Rented,173
3808,1,0,1,0,0,$207 ,0,21,Married,1,Staying with Family,152
3809,1,1,0,0,0,$165 ,0,55,"Unmarried,",1,Staying with Family,167
3810,0,0,1,1,0,$120 ,0,52,"Unmarried,",1,Rented,156
3811,0,0,1,1,0,$218 ,1,35,Married,1,Rented,169
3812,1,1,0,0,0,$353 ,0,33,"Unmarried,",1,Staying with Family,188
3813,0,0,0,1,1,$41 ,0,26,"Unmarried,",1,Rented,165
3814,1,0,0,0,1,$244 ,1,40,In-Relationship,1,Staying with Family,184
3815,0,1,0,1,0,$287 ,0,53,"Unmarried,",1,Owns a house,183
3816,0,0,0,1,1,$325 ,0,24,In-Relationship,1,Owns a house,158
3817,0,1,0,0,1,$346 ,1,23,Married,0,Rented,171
3818,1,0,0,1,0,$230 ,0,47,Married,0,Rented,154
3819,0,1,0,0,1,$159 ,0,21,Married,0,Owns a house,181
3820,1,0,0,1,0,$59 ,0,44,In-Relationship,1,Staying with Family,150
3821,0,1,0,1,0,$193 ,0,20,Married,0,Rented,188
3822,0,1,0,1,0,$331 ,0,29,"Unmarried,",0,Rented,170
3823,1,0,0,1,0,$288 ,0,32,"Unmarried,",0,Owns a house,182
3824,0,1,0,1,0,$323 ,1,51,Married,1,Rented,180
3825,0,1,0,1,0,$277 ,1,46,In-Relationship,0,Owns a house,156
3826,0,1,0,1,0,$313 ,1,47,Married,0,Rented,162
3827,0,0,0,1,1,$106 ,0,26,In-Relationship,0,Owns a house,154
3828,1,0,0,1,0,$52 ,0,28,"Unmarried,",0,Owns a house,161
3829,0,1,0,1,0,$289 ,0,24,Married,1,Staying with Family,166
3830,0,0,0,1,1,$103 ,1,35,"Unmarried,",1,Rented,159
3831,0,1,0,1,0,$97 ,0,54,"Unmarried,",0,Staying with Family,189
3832,1,0,0,1,0,$292 ,0,47,"Unmarried,",0,Owns a house,157
3833,0,1,0,1,0,$179 ,0,48,"Unmarried,",0,Staying with Family,159
3834,1,0,0,1,0,$192 ,1,32,Married,1,Staying with Family,178
3835,1,0,0,1,0,$198 ,1,24,In-Relationship,1,Staying with Family,154
3836,0,1,0,1,0,$219 ,0,53,Married,1,Rented,187
3837,1,1,0,0,0,$225 ,1,30,In-Relationship,0,Staying with Family,184
3838,0,1,0,1,0,$239 ,0,32,Married,0,Staying with Family,181
3839,1,0,0,1,0,$234 ,1,19,Married,1,Staying with Family,182
3840,0,1,0,1,0,$53 ,0,31,"Unmarried,",1,Staying with Family,156
3841,0,0,1,1,0,$122 ,0,42,Married,1,Owns a house,184
3842,1,1,0,0,0,$163 ,1,21,"Unmarried,",1,Rented,154
3843,1,1,0,0,0,$96 ,0,45,"Unmarried,",0,Owns a house,185
3844,1,1,0,0,0,$167 ,0,47,In-Relationship,1,Owns a house,185
3845,0,1,0,1,0,$327 ,1,35,"Unmarried,",1,Owns a house,151
3846,0,1,0,0,1,$154 ,1,49,"Unmarried,",0,Owns a house,182
3847,0,1,0,1,0,$172 ,0,32,Married,1,Owns a house,189
3848,1,0,0,1,0,$36 ,1,44,"Unmarried,",0,Staying with Family,163
3849,1,1,0,0,0,$280 ,0,30,"Unmarried,",0,Rented,171
3850,0,1,1,0,0,$355 ,1,51,Married,0,Owns a house,176
3851,1,0,0,1,0,$302 ,1,33,"Unmarried,",1,Owns a house,154
3852,0,0,0,1,1,$97 ,1,23,"Unmarried,",0,Rented,150
3853,0,0,0,1,1,$130 ,1,46,"Unmarried,",0,Owns a house,176
3854,0,0,1,1,0,$41 ,1,43,Married,1,Staying with Family,178
3855,1,0,0,1,0,$156 ,1,37,In-Relationship,1,Owns a house,159
3856,0,0,0,1,1,$122 ,0,54,Married,1,Staying with Family,177
3857,1,1,0,0,0,$217 ,0,47,In-Relationship,0,Staying with Family,158
3858,0,1,0,1,0,$335 ,1,20,Married,1,Rented,156
3859,0,1,0,0,1,$167 ,0,51,In-Relationship,0,Staying with Family,189
3860,1,0,0,0,1,$231 ,0,53,Married,0,Staying with Family,159
3861,0,1,0,1,0,$275 ,1,24,"Unmarried,",1,Staying with Family,176
3862,0,1,0,1,0,$57 ,0,36,"Unmarried,",1,Rented,154
3863,0,1,0,1,0,$47 ,1,34,In-Relationship,0,Staying with Family,186
3864,1,1,0,0,0,$48 ,1,48,Married,1,Owns a house,189
3865,0,1,0,0,1,$157 ,0,25,"Unmarried,",1,Staying with Family,189
3866,0,1,0,1,0,$119 ,1,25,In-Relationship,1,Owns a house,185
3867,0,1,0,0,1,$293 ,0,21,In-Relationship,1,Staying with Family,186
3868,0,1,0,0,1,$139 ,1,39,In-Relationship,1,Owns a house,174
3869,0,0,1,1,0,$168 ,0,18,In-Relationship,1,Owns a house,189
3870,0,1,0,1,0,$320 ,0,54,Married,1,Owns a house,154
3871,0,1,0,1,0,$349 ,1,53,"Unmarried,",0,Staying with Family,184
3872,1,1,0,0,0,$62 ,1,51,Married,1,Rented,162
3873,0,1,0,1,0,$288 ,0,27,Married,1,Staying with Family,186
3874,1,1,0,0,0,$219 ,0,19,In-Relationship,1,Staying with Family,171
3875,0,1,0,1,0,$328 ,0,35,Married,1,Staying with Family,174
3876,1,0,0,1,0,$278 ,0,42,"Unmarried,",0,Rented,183
3877,1,1,0,0,0,$294 ,1,46,"Unmarried,",0,Owns a house,158
3878,0,1,0,1,0,$72 ,0,41,Married,1,Staying with Family,179
3879,0,0,1,1,0,$318 ,0,52,Married,0,Rented,173
3880,0,0,1,0,1,$149 ,1,32,"Unmarried,",1,Staying with Family,152
3881,0,0,1,1,0,$243 ,0,24,"Unmarried,",1,Staying with Family,190
3882,0,1,0,1,0,$273 ,1,41,"Unmarried,",0,Staying with Family,178
3883,0,1,0,0,1,$95 ,0,48,Married,0,Staying with Family,150
3884,0,0,0,1,1,$334 ,0,22,Married,0,Owns a house,169
3885,0,1,1,0,0,$214 ,1,45,In-Relationship,0,Staying with Family,181
3886,0,1,0,0,1,$264 ,1,53,In-Relationship,0,Rented,179
3887,1,1,0,0,0,$126 ,1,46,Married,0,Rented,178
3888,0,1,0,1,0,$167 ,0,25,"Unmarried,",1,Owns a house,157
3889,0,1,0,0,1,$300 ,0,42,"Unmarried,",0,Owns a house,152
3890,0,1,1,0,0,$212 ,1,30,In-Relationship,0,Owns a house,187
3891,1,0,0,1,0,$185 ,0,48,"Unmarried,",0,Staying with Family,154
3892,1,1,0,0,0,$114 ,0,46,Married,0,Rented,190
3893,0,1,0,0,1,$325 ,0,28,"Unmarried,",0,Rented,177
3894,0,0,1,1,0,$190 ,0,28,"Unmarried,",1,Staying with Family,157
3895,0,1,0,1,0,$299 ,0,31,In-Relationship,1,Staying with Family,156
3896,0,0,0,1,1,$113 ,0,26,"Unmarried,",1,Staying with Family,186
3897,1,1,0,0,0,$53 ,0,54,Married,0,Staying with Family,169
3898,0,1,1,0,0,$102 ,0,44,Married,0,Rented,176
3899,0,0,1,0,1,$83 ,0,32,Married,1,Staying with Family,173
3900,0,1,0,1,0,$70 ,0,40,Married,0,Rented,179
3901,1,0,0,1,0,$82 ,0,42,In-Relationship,0,Owns a house,187
3902,0,1,0,0,1,$85 ,0,49,"Unmarried,",0,Rented,154
3903,0,0,0,1,1,$141 ,0,50,In-Relationship,1,Staying with Family,187
3904,1,0,0,0,1,$222 ,0,26,Married,0,Owns a house,159
3905,0,1,0,1,0,$280 ,1,20,"Unmarried,",1,Staying with Family,175
3906,1,0,0,1,0,$36 ,0,29,Married,0,Rented,171
3907,1,1,0,0,0,$341 ,1,51,In-Relationship,0,Staying with Family,151
3908,0,1,0,1,0,$113 ,0,51,Married,1,Rented,177
3909,0,1,0,1,0,$242 ,0,25,In-Relationship,0,Owns a house,158
3910,1,0,0,0,1,$243 ,1,33,In-Relationship,1,Rented,155
3911,0,1,0,1,0,$242 ,1,40,Married,1,Owns a house,177
3912,0,1,0,1,0,$207 ,0,21,"Unmarried,",0,Rented,173
3913,1,1,0,0,0,$185 ,0,50,"Unmarried,",1,Staying with Family,152
3914,1,0,0,0,1,$332 ,0,36,"Unmarried,",1,Owns a house,163
3915,0,1,0,0,1,$87 ,1,31,In-Relationship,0,Owns a house,162
3916,1,0,0,0,1,$265 ,1,46,"Unmarried,",1,Rented,176
3917,0,1,0,0,1,$89 ,0,52,Married,1,Rented,154
3918,0,0,0,1,1,$274 ,0,49,Married,0,Staying with Family,159
3919,0,1,0,1,0,$184 ,1,31,In-Relationship,0,Owns a house,152
3920,1,0,0,1,0,$83 ,0,35,Married,0,Owns a house,187
3921,0,1,0,1,0,$273 ,1,43,Married,0,Owns a house,172
3922,0,1,0,0,1,$236 ,0,25,"Unmarried,",0,Owns a house,169
3923,0,1,0,0,1,$102 ,1,18,Married,0,Staying with Family,183
3924,0,1,0,1,0,$245 ,0,38,"Unmarried,",1,Staying with Family,171
3925,0,1,0,0,1,$219 ,0,40,"Unmarried,",0,Owns a house,150
3926,0,1,0,1,0,$224 ,0,43,Married,0,Owns a house,152
3927,1,1,0,0,0,$146 ,1,51,In-Relationship,0,Owns a house,186
3928,0,1,0,0,1,$129 ,0,28,"Unmarried,",0,Owns a house,181
3929,1,0,0,0,1,$38 ,1,50,Married,1,Rented,158
3930,1,0,0,0,1,$53 ,0,19,"Unmarried,",0,Rented,161
3931,0,0,0,1,1,$134 ,0,33,Married,0,Rented,169
3932,1,0,0,0,1,$246 ,0,36,In-Relationship,1,Rented,162
3933,1,1,0,0,0,$40 ,0,55,Married,1,Staying with Family,157
3934,0,1,0,1,0,$107 ,0,49,Married,0,Rented,172
3935,1,0,0,0,1,$215 ,1,28,In-Relationship,0,Rented,169
3936,1,0,0,1,0,$331 ,0,20,"Unmarried,",0,Owns a house,153
3937,0,1,0,0,1,$134 ,1,47,Married,1,Staying with Family,159
3938,0,1,1,0,0,$120 ,1,30,Married,1,Owns a house,179
3939,0,1,0,0,1,$260 ,1,43,"Unmarried,",1,Owns a house,181
3940,0,1,0,0,1,$146 ,0,47,"Unmarried,",0,Owns a house,172
3941,0,1,0,0,1,$125 ,0,31,"Unmarried,",0,Staying with Family,156
3942,0,1,0,0,1,$206 ,0,20,Married,1,Rented,172
3943,1,0,0,1,0,$288 ,0,37,"Unmarried,",1,Staying with Family,187
3944,0,1,0,0,1,$47 ,1,37,"Unmarried,",0,Owns a house,178
3945,0,1,0,1,0,$333 ,1,53,"Unmarried,",1,Staying with Family,154
3946,0,1,0,1,0,$223 ,1,38,"Unmarried,",0,Rented,188
3947,0,1,1,0,0,$299 ,0,29,"Unmarried,",0,Owns a house,158
3948,1,1,0,0,0,$233 ,0,43,Married,1,Owns a house,179
3949,0,1,1,0,0,$77 ,1,23,"Unmarried,",1,Staying with Family,190
3950,0,1,0,1,0,$183 ,1,45,Married,1,Rented,186
3951,0,0,1,1,0,$206 ,0,40,"Unmarried,",0,Rented,188
3952,0,0,1,1,0,$144 ,1,31,Married,1,Rented,167
3953,1,0,0,0,1,$322 ,0,39,In-Relationship,1,Staying with Family,168
3954,0,1,0,0,1,$348 ,1,24,In-Relationship,1,Owns a house,188
3955,0,1,1,0,0,$183 ,0,49,Married,1,Owns a house,167
3956,0,1,0,1,0,$35 ,1,40,Married,0,Staying with Family,185
3957,0,0,1,0,1,$47 ,1,19,Married,0,Staying with Family,186
3958,0,1,0,0,1,$289 ,1,43,Married,0,Owns a house,182
3959,1,0,0,1,0,$143 ,1,18,Married,1,Staying with Family,155
3960,0,1,0,0,1,$279 ,1,50,In-Relationship,0,Rented,186
3961,0,0,0,1,1,$231 ,0,44,In-Relationship,0,Rented,183
3962,0,1,0,1,0,$168 ,1,45,"Unmarried,",0,Rented,175
3963,1,1,0,0,0,$197 ,0,19,"Unmarried,",0,Staying with Family,176
3964,0,0,0,1,1,$52 ,1,31,Married,1,Owns a house,185
3965,1,0,0,1,0,$316 ,0,28,Married,1,Rented,185
3966,0,1,0,0,1,$133 ,1,33,In-Relationship,1,Rented,153
3967,0,1,0,1,0,$50 ,0,18,In-Relationship,1,Owns a house,182
3968,1,1,0,0,0,$117 ,0,22,Married,0,Staying with Family,183
3969,1,0,0,0,1,$63 ,0,25,"Unmarried,",0,Owns a house,187
3970,0,1,0,1,0,$230 ,0,34,"Unmarried,",1,Staying with Family,186
3971,0,1,0,0,1,$182 ,0,30,"Unmarried,",1,Staying with Family,175
3972,1,0,0,0,1,$264 ,0,54,"Unmarried,",0,Rented,159
3973,1,1,0,0,0,$286 ,0,23,Married,0,Staying with Family,166
3974,0,0,1,0,1,$275 ,1,50,Married,0,Owns a house,155
3975,0,1,0,0,1,$36 ,0,21,Married,0,Staying with Family,190
3976,0,1,0,1,0,$128 ,0,27,In-Relationship,1,Staying with Family,186
3977,0,1,0,1,0,$268 ,0,34,Married,1,Owns a house,157
3978,0,1,0,1,0,$181 ,0,38,"Unmarried,",0,Owns a house,173
3979,0,0,0,1,1,$121 ,1,43,Married,0,Owns a house,161
3980,0,1,0,0,1,$71 ,1,37,Married,1,Owns a house,166
3981,0,1,0,0,1,$53 ,1,53,In-Relationship,0,Staying with Family,173
3982,0,1,0,0,1,$331 ,0,49,Married,1,Owns a house,187
3983,0,1,0,0,1,$293 ,1,52,In-Relationship,0,Rented,172
3984,1,1,0,0,0,$99 ,1,47,"Unmarried,",0,Staying with Family,171
3985,1,0,0,0,1,$121 ,0,51,"Unmarried,",1,Staying with Family,181
3986,1,1,0,0,0,$60 ,1,18,Married,0,Owns a house,190
3987,0,1,0,1,0,$265 ,1,51,"Unmarried,",0,Staying with Family,178
3988,0,1,0,0,1,$260 ,1,40,"Unmarried,",0,Staying with Family,172
3989,0,1,0,0,1,$160 ,0,47,Married,0,Staying with Family,167
3990,0,1,0,0,1,$272 ,0,34,In-Relationship,1,Owns a house,160
3991,1,0,0,1,0,$182 ,1,48,"Unmarried,",0,Rented,174
3992,0,1,0,1,0,$248 ,0,42,In-Relationship,0,Staying with Family,170
3993,0,1,0,1,0,$159 ,0,32,In-Relationship,1,Staying with Family,181
3994,1,0,1,0,0,$281 ,1,23,In-Relationship,0,Owns a house,174
3995,1,0,0,1,0,$144 ,0,51,Married,0,Staying with Family,167
3996,1,0,0,1,0,$239 ,0,18,Married,0,Staying with Family,159
3997,0,0,1,1,0,$114 ,1,44,Married,0,Rented,163
3998,0,1,0,0,1,$110 ,0,19,In-Relationship,0,Owns a house,177
3999,0,1,0,1,0,$71 ,1,34,"Unmarried,",0,Rented,169
4000,0,0,0,1,1,$66 ,1,50,In-Relationship,0,Owns a house,182
4001,0,0,1,1,0,$237 ,1,52,In-Relationship,1,Rented,164
4002,0,1,0,1,0,$82 ,1,51,"Unmarried,",0,Owns a house,157
4003,0,1,0,1,0,$315 ,1,27,In-Relationship,0,Rented,179
4004,0,1,1,0,0,$126 ,1,39,"Unmarried,",0,Rented,153
4005,1,0,0,0,1,$94 ,1,32,In-Relationship,0,Rented,163
4006,0,1,0,1,0,$141 ,1,52,"Unmarried,",0,Owns a house,159
4007,0,1,0,1,0,$220 ,1,21,Married,1,Rented,157
4008,0,1,0,0,1,$257 ,0,36,"Unmarried,",1,Owns a house,190
4009,1,1,0,0,0,$285 ,0,45,Married,0,Rented,153
4010,1,0,0,1,0,$250 ,1,48,Married,1,Staying with Family,160
4011,1,0,0,1,0,$187 ,0,28,Married,1,Staying with Family,165
4012,0,1,0,0,1,$241 ,1,37,In-Relationship,0,Rented,177
4013,0,1,0,1,0,$211 ,0,54,"Unmarried,",1,Owns a house,153
4014,0,1,0,0,1,$201 ,0,30,"Unmarried,",1,Staying with Family,175
4015,0,1,1,0,0,$105 ,0,51,Married,1,Owns a house,157
4016,0,1,0,1,0,$211 ,1,21,"Unmarried,",1,Staying with Family,161
4017,0,1,0,0,1,$114 ,0,55,"Unmarried,",1,Staying with Family,185
4018,0,0,0,1,1,$236 ,0,49,"Unmarried,",0,Staying with Family,176
4019,1,0,0,0,1,$121 ,0,45,Married,1,Owns a house,180
4020,0,0,1,1,0,$200 ,1,54,"Unmarried,",0,Rented,185
4021,0,1,0,0,1,$65 ,0,44,Married,0,Staying with Family,182
4022,0,0,1,1,0,$313 ,0,24,In-Relationship,0,Staying with Family,187
4023,1,0,0,1,0,$204 ,1,54,In-Relationship,1,Rented,186
4024,1,1,0,0,0,$355 ,0,38,Married,1,Staying with Family,163
4025,1,0,0,1,0,$148 ,1,51,Married,1,Rented,172
4026,0,1,0,0,1,$128 ,1,25,In-Relationship,0,Staying with Family,184
4027,0,1,0,1,0,$52 ,0,20,"Unmarried,",0,Staying with Family,176
4028,0,1,0,1,0,$67 ,1,32,In-Relationship,1,Staying with Family,167
4029,0,1,0,1,0,$125 ,1,47,Married,1,Rented,187
4030,1,1,0,0,0,$237 ,1,23,"Unmarried,",1,Rented,168
4031,0,1,0,1,0,$190 ,0,39,"Unmarried,",0,Rented,187
4032,0,1,0,1,0,$268 ,1,26,In-Relationship,0,Rented,186
4033,0,1,0,1,0,$250 ,0,21,Married,0,Owns a house,158
4034,1,0,0,0,1,$81 ,1,39,Married,0,Owns a house,183
4035,1,0,0,1,0,$288 ,1,21,Married,1,Staying with Family,174
4036,1,0,0,1,0,$194 ,0,33,In-Relationship,1,Rented,178
4037,1,1,0,0,0,$254 ,0,46,Married,0,Rented,157
4038,1,1,0,0,0,$229 ,1,36,In-Relationship,1,Owns a house,170
4039,1,0,0,0,1,$253 ,0,43,In-Relationship,1,Rented,181
4040,0,0,1,1,0,$327 ,1,25,In-Relationship,1,Rented,185
4041,0,1,0,1,0,$199 ,1,29,In-Relationship,0,Staying with Family,151
4042,1,1,0,0,0,$285 ,0,43,Married,0,Owns a house,160
4043,0,1,0,1,0,$175 ,1,24,Married,0,Rented,153
4044,0,1,0,1,0,$249 ,1,41,Married,0,Owns a house,169
4045,0,0,1,0,1,$297 ,0,30,Married,1,Staying with Family,164
4046,0,1,0,0,1,$54 ,1,33,In-Relationship,1,Staying with Family,184
4047,1,0,0,1,0,$48 ,0,50,In-Relationship,1,Rented,175
4048,0,1,0,1,0,$251 ,0,36,Married,0,Rented,187
4049,0,0,1,1,0,$45 ,0,18,Married,1,Owns a house,165
4050,0,1,0,1,0,$187 ,0,43,Married,1,Rented,181
4051,0,0,0,1,1,$200 ,1,40,"Unmarried,",0,Staying with Family,180
4052,1,1,0,0,0,$338 ,1,27,In-Relationship,0,Owns a house,183
4053,0,0,1,1,0,$76 ,1,48,Married,1,Owns a house,179
4054,0,0,0,1,1,$314 ,0,31,In-Relationship,1,Staying with Family,170
4055,0,0,1,1,0,$174 ,1,32,In-Relationship,1,Rented,166
4056,1,1,0,0,0,$252 ,1,32,Married,1,Rented,152
4057,0,1,0,1,0,$355 ,1,24,Married,0,Owns a house,159
4058,1,0,0,1,0,$77 ,0,28,"Unmarried,",0,Staying with Family,165
4059,0,1,0,1,0,$210 ,1,36,In-Relationship,0,Staying with Family,160
4060,0,1,0,1,0,$204 ,1,48,"Unmarried,",1,Owns a house,174
4061,0,1,1,0,0,$87 ,0,55,"Unmarried,",0,Staying with Family,160
4062,0,0,0,1,1,$182 ,1,49,Married,1,Staying with Family,187
4063,1,0,0,0,1,$243 ,0,27,In-Relationship,0,Owns a house,155
4064,1,0,0,1,0,$303 ,1,45,In-Relationship,0,Staying with Family,173
4065,1,0,0,0,1,$213 ,1,52,In-Relationship,0,Rented,162
4066,0,1,0,1,0,$244 ,1,36,Married,1,Owns a house,155
4067,0,0,1,1,0,$316 ,1,24,In-Relationship,1,Rented,176
4068,0,0,0,1,1,$197 ,0,30,"Unmarried,",0,Staying with Family,176
4069,1,1,0,0,0,$248 ,1,23,"Unmarried,",1,Staying with Family,167
4070,0,0,0,1,1,$83 ,1,19,Married,0,Rented,171
4071,1,0,0,1,0,$228 ,0,34,"Unmarried,",1,Staying with Family,179
4072,0,0,1,1,0,$265 ,0,36,"Unmarried,",1,Rented,154
4073,1,0,0,0,1,$168 ,1,46,"Unmarried,",1,Rented,168
4074,0,1,0,0,1,$343 ,1,48,Married,0,Owns a house,190
4075,0,1,0,1,0,$149 ,0,50,Married,1,Staying with Family,150
4076,0,1,0,1,0,$181 ,1,29,In-Relationship,1,Staying with Family,181
4077,0,0,0,1,1,$79 ,0,18,"Unmarried,",1,Owns a house,188
4078,1,1,0,0,0,$48 ,1,47,Married,1,Owns a house,179
